Year,RK,ID,NAME,TEAM,SALARY,POS,GMS,PASS_YDS,PASS_TD,PASS_INT,RUSH_YDS,RUSH_TD,RUSH_REC,REC_YDS,REC_TD,DEF_SCK,DEF_INT,DEF_FF,DEF_FR,FPTS_G,FPTS
2014,114,16364,Anthony Hitchens,DAL,854864.00,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2020,341,19864,Anthony Miller,CHI,1200228.00,WR,1,0,0,0,2,0,2,22,0,0,0,0,0,2.4,2.4
2018,241,19864,Anthony Miller,CHI,2453600.00,WR,1,0,0,0,0,0,3,34,0,0,0,0,0,3.4,3.4
2020,140,20894,Anthony Nelson,TB,675000.00,OLB,4,0,0,0,0,0,0,0,0,1,0,0,0,2.4,9.6
2021,1059,21435,Anthony Rush,ATL,######,DT,12,0,0,0,0,0,0,0,0,0,0,1,0,1.6,19.5
2019,371,21435,Anthony Rush,PHI,291180.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,987,22588,Anthony Schwartz,CLE,1556744.00,WR,14,0,0,0,39,0,10,135,1,0,0,0,0,1.7,23.4
2020,434,13418,Anthony Sherman,KC,1333499.00,FB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,371,13418,Anthony Sherman,KC,1020000.00,FB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,366,13418,Anthony Sherman,KC,2000000.00,FB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,357,13418,Anthony Sherman,KC,1250000.00,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,338,13418,Anthony Sherman,KC,1500000.00,FB,1,0,0,0,0,0,1,3,0,0,0,0,0,0.3,0.3
2015,348,13418,Anthony Sherman,KC,1000000.00,FB,2,0,0,0,0,0,2,4,0,0,0,0,0,0.2,0.4
2014,137,4080,Anthony Spencer,DAL,1296875.00,OLB,2,0,0,0,0,0,0,0,0,1,0,1,0,4.4,8.7
2021,278,19049,Anthony Walker Jr.,CLE,2985000.00,ILB,13,0,0,0,0,0,0,0,0,1,0,0,0,7.5,98
2020,434,19049,Anthony Walker Jr.,IND,2375731.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,113,19049,Anthony Walker Jr.,IND,555000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,5.2,10.5
2019,266,18119,Anthony Zettel,SF,69708.00,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.6
2016,342,18119,Anthony Zettel,DET,573723.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,319,3787,Antoine Cason,BAL,128824.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2021,194,21940,Antoine Winfield Jr.,TB,3484316.00,S,13,0,0,0,0,0,0,0,0,2,2,2,3,8.8,113.8
2020,27,21940,Antoine Winfield Jr.,TB,3484316.00,S,3,0,0,0,0,0,0,0,0,0,1,1,0,8.8,26.5
2020,41,11056,Antonio Brown,TB,1250000.00,WR,3,0,0,0,22,0,8,81,2,0,0,0,0,7.4,22.3
2017,30,11056,Antonio Brown,PIT,17010000.00,WR,1,0,0,0,0,0,7,132,2,0,0,0,0,25.2,25.2
2016,9,11056,Antonio Brown,PIT,10250000.00,WR,3,0,0,0,0,0,18,309,2,0,0,0,0,14.3,42.9
2015,105,11056,Antonio Brown,PIT,3024795.00,WR,1,0,0,0,0,0,7,119,0,0,0,0,0,11.9,11.9
2014,98,11056,Antonio Brown,PIT,6000000.00,WR,1,0,0,0,0,0,9,117,0,0,0,0,0,11.7,11.7
2014,141,11692,Antonio Cromartie,ARI,4000000.00,CB,1,0,0,0,0,0,0,0,0,0,1,0,0,8.5,8.5
2018,86,7884,Antonio Gates,LAC,2500000.00,TE,2,0,0,0,0,0,9,76,1,0,0,0,0,6.8,13.6
2020,288,21861,Antonio Gibson,WAS,1757372.00,RB,1,0,0,0,31,0,2,4,0,0,0,0,0,3.5,3.5
2020,378,18658,Antonio Hamilton,KC,1261458.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2016,263,8595,Antonio Smith,HOU,811176.00,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2015,167,8595,Antonio Smith,DEN,2000000.00,DE,3,0,0,0,0,0,0,0,0,1,0,0,0,2.4,7.2
2018,176,18244,Antwaun Woods,DAL,480000.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,3.2,6.5
2015,187,14020,Antwon Blake,PIT,1646049.00,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,3,6
2014,360,14020,Antwon Blake,PIT,570000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,64,4701,Aqib Talib,LAR,11000000.00,CB,3,0,0,0,0,0,0,0,0,0,0,1,0,5.3,16
2015,51,4701,Aqib Talib,DEN,5968750.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,6.5,19.5
2014,208,4701,Aqib Talib,DEN,11906250.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2021,391,16778,Arik Armstead,SF,15000000.00,DE,17,0,0,0,0,0,0,0,0,6,0,0,0,4.7,80.3
2019,34,16778,Arik Armstead,SF,9046000.00,DE,3,0,0,0,0,0,0,0,0,2,0,1,0,7.3,22
2020,378,19939,Armani Watts,KC,965829.00,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2019,322,19939,Armani Watts,KC,579500.00,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2020,434,21848,Artavis Pierce,CHI,521689.00,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,141,11011,Arthur Jones,IND,9935294.00,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,2.8,8.5
2021,614,19375,Arthur Maulet,PIT,######,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.3,53.5
2017,357,19375,Arthur Maulet,NO,136765.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,357,12157,Arthur Moats,PIT,2250000.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,327,12157,Arthur Moats,PIT,2500000.00,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
2015,223,12157,Arthur Moats,PIT,2817878.00,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2014,343,12157,Arthur Moats,PIT,795000.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2017,223,17953,Artie Burns,PIT,885954.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
2016,84,17953,Artie Burns,PIT,5625259.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,1,4.5,13.5
2021,573,22807,Asante Samuel Jr.,LAC,3273052.00,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.8,57
2021,494,17979,A'Shawn Robinson,LAR,4000000.00,NT,17,0,0,0,0,0,0,0,0,2,0,2,0,3.9,66.5
2020,164,17979,A'Shawn Robinson,LAR,6554781.00,NT,2,0,0,0,0,0,0,0,0,0,0,1,0,4,8
2016,200,17979,A'Shawn Robinson,DET,2456280.00,NT,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
2014,294,11996,Ashlee Palmer,DET,1289334.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2021,872,21349,Ashton Dulin,IND,######,WR,17,0,0,0,32,0,13,173,2,0,0,0,1,1.9,32.5
2020,434,21349,Ashton Dulin,IND,826305.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,366,19293,Austin Calitro,SEA,480000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,349,19276,Austin Carr,NO,555000.00,WR,1,0,0,0,0,0,1,5,0,0,0,0,0,0.5,0.5
2017,357,19276,Austin Carr,NO,465000.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,371,21144,Austin Cutting,MIN,569576.00,LS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,14,19562,Austin Ekeler,LAC,4250000.00,RB,16,0,0,0,911,12,70,647,8,0,0,0,0,17.1,273.8
2018,181,19562,Austin Ekeler,LAC,555000.00,RB,2,0,0,0,29,0,7,33,0,0,0,0,0,3.1,6.2
2021,603,17963,Austin Hooper,CLE,11500000.00,TE,16,0,0,0,0,0,38,345,3,0,0,0,0,3.4,54.5
2020,115,17963,Austin Hooper,CLE,11629505.00,TE,2,0,0,0,0,0,9,62,1,0,0,0,0,6.1,12.2
2017,295,17963,Austin Hooper,ATL,540000.00,TE,2,0,0,0,0,0,4,18,0,0,0,0,0,0.9,1.8
2016,97,17963,Austin Hooper,ATL,1223428.00,TE,3,0,0,0,0,0,6,65,1,0,0,0,0,4.2,12.5
2021,410,18333,Austin Johnson,NYG,3000000.00,NT,17,0,0,0,0,0,0,0,0,3.5,0,0,1,4.6,77.35
2019,322,18333,Austin Johnson,TEN,1222122.00,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2017,210,18333,Austin Johnson,TEN,707374.00,NT,2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5
2020,434,16182,Avery Williamson,PIT,1455885.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,164,16182,Avery Williamson,TEN,1797000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2021,320,19949,Avonte Maddox,PHI,6682997.00,CB,16,0,0,0,0,0,0,0,0,0.5,1,2,0,5.6,90.35
2019,217,19949,Avonte Maddox,PHI,570000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2018,64,19949,Avonte Maddox,PHI,1105914.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,8,16
2021,200,21490,Azeez Al-Shaair,SF,######,ILB,13,0,0,0,0,0,0,0,0,2,1,1,2,8.7,112.8
2021,340,22870,Azeez Ojulari,NYG,2947208.00,LB,17,0,0,0,0,0,0,0,0,8,0,1,0,5.1,86.3
2021,1702,18031,B.J. Goodson,NYJ,2639177.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,101,18031,B.J. Goodson,CLE,2639177.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,7,14
2019,174,18031,B.J. Goodson,GB,720000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,3.2,6.5
2016,342,18031,B.J. Goodson,NYG,1032207.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,439,19885,B.J. Hill,CIN,2183000.00,DT,16,0,0,0,0,0,0,0,0,5.5,0,0,0,4.6,72.8
2014,360,15086,B.W. Webb,PIT,495000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,155,15099,Bacarri Rambo,MIA,397058.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2021,49,19790,Baker Mayfield,CLE,5106770.00,QB,14,3010,17,13,134,1,0,11,0,0,0,0,0,12.9,180.9
2020,12,19790,Baker Mayfield,CLE,3615494.00,QB,2,467,4,1,14,0,1,-8,0,0,0,0,0,16.6,33.28
2020,342,14949,Barkevious Mingo,CHI,1568048.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2019,371,14949,Barkevious Mingo,HOU,4200000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,311,14949,Barkevious Mingo,SEA,3650000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2016,342,14949,Barkevious Mingo,NE,769599.00,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,649,22727,Baron Browning,DEN,1500620.00,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.6,50
2017,96,11271,Barry Church,JAX,8000000.00,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,13.5
2016,146,11271,Barry Church,DAL,4250000.00,SS,1,0,0,0,0,0,0,0,0,1,0,0,0,8,8
2014,68,11271,Barry Church,DAL,1500000.00,SS,2,0,0,0,0,0,0,0,0,0,0,1,0,7.5,15
2020,66,16407,Bashaud Breeland,KC,2418476.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,6,18
2019,28,16407,Bashaud Breeland,KC,2000000.00,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,8.2,24.5
2015,100,16407,Bashaud Breeland,WAS,685310.00,CB,1,0,0,0,0,0,0,0,0,0,0,1,1,12,12
2017,249,15960,Beau Allen,PHI,690000.00,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2018,293,18229,Ben Braunecker,CHI,630000.00,TE,1,0,0,0,0,0,2,15,0,0,0,0,0,1.5,1.5
2020,434,21053,Ben Burr-Kirven,SEA,675000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,343,19018,Ben Gedeon,MIN,1098147.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
2017,357,15703,Ben Jacobs,CAR,875000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,307,15703,Ben Jacobs,CAR,689854.00,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2014,360,15703,Ben Jacobs,CAR,504000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,159,16988,Ben Koyack,JAX,540000.00,TE,3,0,0,0,0,0,2,22,1,0,0,0,0,2.7,8.2
2021,547,20498,Ben Niemann,KC,1558235.00,ILB,17,0,0,0,0,0,0,0,0,1,0,0,2,3.5,59.9
2021,31,3807,Ben Roethlisberger,PIT,14000000.00,QB,16,3740,22,10,5,1,0,0,0,0,0,0,0,13.6,218.1
2020,20,3807,Ben Roethlisberger,PIT,26000000.00,QB,1,501,4,4,0,0,0,0,0,0,0,0,0,30,30.04
2017,12,3807,Ben Roethlisberger,PIT,12000000.00,QB,1,469,5,1,16,0,0,0,0,0,0,0,0,36.4,36.36
2016,13,3807,Ben Roethlisberger,PIT,17750000.00,QB,3,735,3,4,11,0,0,0,0,0,0,0,0,12.2,36.5
2015,23,3807,Ben Roethlisberger,PIT,35257482.00,QB,2,568,1,0,0,0,0,0,0,0,0,0,0,13.4,26.72
2014,75,3807,Ben Roethlisberger,PIT,12100000.00,QB,1,334,1,2,16,0,0,0,0,0,0,0,0,15,14.96
2021,976,16804,Benardrick McKinney,NYG,6209940.00,ILB,11,0,0,0,0,0,0,0,0,0,0,0,0,2.2,24
2019,93,16804,Benardrick McKinney,HOU,6656250.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,6,12
2018,168,16804,Benardrick McKinney,HOU,10163880.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2016,112,16804,Benardrick McKinney,HOU,677961.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,11
2015,180,16804,Benardrick McKinney,HOU,2657888.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.5
2021,941,22787,Benjamin St-Juste,WAS,1729640.00,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,3,27
2019,229,11756,Benjamin Watson,NE,940000.00,TE,1,0,0,0,0,0,3,38,0,0,0,0,0,3.8,3.8
2018,307,11756,Benjamin Watson,NO,2000000.00,TE,1,0,0,0,0,0,1,12,0,0,0,0,0,1.2,1.2
2015,201,16276,Bennie Fowler,DEN,609473.00,WR,3,0,0,0,0,0,2,35,0,0,0,0,0,1.8,5.5
2017,343,14859,Bennie Logan,KC,7984375.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2020,365,20950,Benny Snell Jr.,PIT,675000.00,RB,1,0,0,0,13,0,1,4,0,0,0,0,0,1.7,1.7
2021,893,15814,Benson Mayowa,SEA,4490000.00,DE,15,0,0,0,0,0,0,0,0,1,0,0,0,2,30.5
2020,368,15814,Benson Mayowa,SEA,3018750.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2016,296,15814,Benson Mayowa,DAL,4000000.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,172,14687,Bernard Pierce,BAL,570000.00,RB,2,0,0,0,7,1,0,0,0,0,0,0,0,3.4,6.7
2021,486,19930,Bilal Nichols,CHI,2183000.00,DT,17,0,0,0,0,0,0,0,0,3,0,0,2,4,67.7
2020,231,19930,Bilal Nichols,CHI,1117659.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2018,366,19930,Bilal Nichols,CHI,779482.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,360,15009,Bjoern Werner,IND,763927.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1575,12982,Blaine Gabbert,TB,2000000.00,QB,6,67,0,0,-7,0,0,0,0,0,0,0,0,0.3,1.98
2017,233,19050,Blair Brown,JAX,759715.00,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4
2015,134,14463,Blair Walsh,MIN,4410000.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2021,1276,16878,Blake Bell,KC,1127500.00,TE,16,0,0,0,10,0,9,87,0,0,0,0,0,0.6,9.7
2019,145,16878,Blake Bell,KC,895000.00,TE,3,0,0,0,0,0,3,24,1,0,0,0,0,2.8,8.4
2017,6,16245,Blake Bortles,JAX,3236565.00,QB,3,594,3,0,121,0,0,0,0,0,0,0,0,16,47.86
2018,366,18113,Blake Countess,LAR,630000.00,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,465,18113,Blake Countess,LAR,540000.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5
2021,1017,19457,Blake Jarwin,DAL,3544117.00,TE,8,0,0,0,0,0,11,96,2,0,0,0,0,2.7,21.6
2018,243,19457,Blake Jarwin,DAL,555000.00,TE,2,0,0,0,0,0,5,32,0,0,0,0,0,1.6,3.2
2021,1082,18052,Blake Martinez,NYG,8225000.00,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,6,18
2019,62,18052,Blake Martinez,GB,2025000.00,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,8,16
2016,200,18052,Blake Martinez,GB,833393.00,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.5
2017,312,14983,Blidi Wreh-Wilson,ATL,775000.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2021,379,16905,Bobby McCain,WAS,1460000.00,CB,17,0,0,0,0,0,0,0,0,0,4,0,0,4.8,82
2016,296,16905,Bobby McCain,MIA,525000.00,S,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,266,20897,Bobby Okereke,IND,1061289.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2016,322,13852,Bobby Rainey,NYG,840000.00,RB,1,0,0,0,0,0,1,8,0,0,0,0,0,0.8,0.8
2021,85,14534,Bobby Wagner,SEA,13400000.00,ILB,16,0,0,0,0,0,0,0,0,1,1,1,0,9.4,151.2
2020,70,14534,Bobby Wagner,SEA,19000000.00,ILB,1,0,0,0,0,0,0,0,0,1,0,0,0,17.5,17.5
2019,74,14534,Bobby Wagner,SEA,16500000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,7,14
2018,227,14534,Bobby Wagner,SEA,11000000.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2016,55,14534,Bobby Wagner,SEA,7500000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,9,18
2015,62,14534,Bobby Wagner,SEA,9028070.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.5,17
2014,21,14534,Bobby Wagner,SEA,781618.00,ILB,3,0,0,0,0,0,0,0,0,0,1,0,0,9.2,27.5
2021,346,20039,Boston Scott,PHI,######,RB,16,0,0,0,373,7,13,83,0,0,0,0,0,5.4,85.6
2019,207,20039,Boston Scott,PHI,402352.00,RB,1,0,0,0,25,0,3,23,0,0,0,0,0,4.8,4.8
2018,366,20039,Boston Scott,PHI,84705.00,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,197,9049,Brad Jones,GB,2943750.00,ILB,2,0,0,0,0,0,0,0,0,0,0,1,0,2.8,5.5
2021,959,19832,Bradley Chubb,DEN,4368806.00,OLB,7,0,0,0,0,0,0,0,0,0,1,0,0,3.6,25
2021,1432,15302,Bradley McDougald,JAX,4068750.00,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4
2019,40,15302,Bradley McDougald,SEA,3368750.00,SS,2,0,0,0,0,0,0,0,0,1,0,0,0,10.6,21.1
2018,131,15302,Bradley McDougald,SEA,6000000.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,9.5,9.5
2021,798,16283,Bradley Roby,NO,2274130.00,CB,14,0,0,0,0,0,0,0,0,1,1,0,0,2.7,37.7
2019,82,16283,Bradley Roby,HOU,9812500.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13
2015,111,16283,Bradley Roby,DEN,736024.00,CB,3,0,0,0,0,0,0,0,0,0,0,1,0,3.7,11
2014,182,16283,Bradley Roby,DEN,3796384.00,CB,1,0,0,0,0,0,0,0,0,0,1,0,0,6,6
2018,366,14707,Bradley Sowell,CHI,1500000.00,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,342,14707,Bradley Sowell,SEA,1000000.00,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,14707,Bradley Sowell,ARI,784365.00,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,360,14707,Bradley Sowell,ARI,570000.00,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,361,18689,Branden Jackson,SEA,720000.00,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
2021,109,16568,Brandin Cooks,HOU,13141168.00,WR,16,0,0,0,21,0,90,1037,6,0,0,0,0,8.9,141.8
2018,17,16568,Brandin Cooks,LAR,11000000.00,WR,3,0,0,0,5,0,19,292,0,0,0,0,0,9.9,29.7
2017,74,16568,Brandin Cooks,NE,1563198.00,WR,3,0,0,0,1,0,10,155,0,0,0,0,0,5.2,15.6
2021,192,21747,Brandon Aiyuk,SF,1179606.00,WR,17,0,0,0,17,0,56,826,5,0,0,0,0,6.7,114.3
2021,1163,18118,Brandon Allen,CIN,1500000.00,QB,6,149,2,0,-1,0,0,0,0,0,0,0,0,2.3,13.86
2019,371,13741,Brandon Bolden,NE,2187500.00,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,154,13741,Brandon Bolden,NE,775000.00,RB,3,0,0,0,27,1,0,0,0,0,0,0,0,2.9,8.7
2016,342,13741,Brandon Bolden,NE,1100000.00,RB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,237,13741,Brandon Bolden,NE,1185000.00,RB,2,0,0,0,12,0,3,26,0,0,0,0,0,1.9,3.8
2014,307,13741,Brandon Bolden,NE,570000.00,RB,3,0,0,0,7,0,1,11,0,0,0,0,0,0.6,1.8
2014,360,4276,Brandon Bostick,GB,566312.00,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,169,13718,Brandon Boykin,PIT,1591229.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7
2014,161,13687,Brandon Browner,NE,2950000.00,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.5
2019,371,2760,Brandon Carr,BAL,6024053.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,217,2760,Brandon Carr,BAL,6000000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
2016,238,2760,Brandon Carr,DAL,5500000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2014,114,2760,Brandon Carr,DAL,7500000.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2017,230,16567,Brandon Coleman,NO,615000.00,WR,1,0,0,0,0,0,4,44,0,0,0,0,0,4.4,4.4
2016,342,15423,Brandon Copeland,DET,525000.00,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,306,16429,Brandon Dunn,HOU,2025000.00,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5
2018,199,16429,Brandon Dunn,HOU,790000.00,DL,1,0,0,0,0,0,0,0,0,0,1,0,0,5,5
2015,307,16429,Brandon Dunn,HOU,360000.00,DL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,366,20434,Brandon Facyson,LAC,490000.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1457,11315,Brandon Graham,PHI,13000000.00,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.5
2019,371,11315,Brandon Graham,PHI,13500000.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,70,11315,Brandon Graham,PHI,7000000.00,DE,2,0,0,0,0,0,0,0,0,1.5,0,1,0,7.8,15.5
2017,64,11315,Brandon Graham,PHI,6750000.00,DE,3,0,0,0,0,0,0,0,0,1,0,1,0,5.5,16.5
2021,1344,17192,Brandon King,NE,1100000.00,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4,7
2018,311,17192,Brandon King,NE,1409375.00,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2017,296,17192,Brandon King,NE,615000.00,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5
2016,342,17192,Brandon King,NE,622169.00,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,17192,Brandon King,NE,332647.00,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,339,11463,Brandon LaFell,NE,2500000.00,WR,2,0,0,0,0,0,3,6,0,0,0,0,0,0.3,0.6
2014,31,11463,Brandon LaFell,NE,4000000.00,WR,3,0,0,0,0,0,13,119,2,0,0,0,0,8,23.9
2015,59,14032,Brandon Marshall,DEN,9022441.00,ILB,3,0,0,0,0,0,0,0,0,0,0,1,0,5.8,17.5
2014,182,14032,Brandon Marshall,DEN,15010457.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2021,163,14996,Brandon McManus,DEN,4000000.00,K,17,0,0,0,0,0,0,0,0,0,0,0,0,7.1,121
2015,11,14996,Brandon McManus,DEN,510000.00,K,3,0,0,0,0,0,0,0,0,0,0,0,0,12.3,37
2014,360,14996,Brandon McManus,DEN,420000.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,199,292,Brandon Mebane,LAC,4500000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2015,223,292,Brandon Mebane,SEA,5514996.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2014,318,9588,Brandon Pettigrew,DET,5238227.00,TE,1,0,0,0,0,0,1,11,0,0,0,0,0,1.1,1.1
2021,1702,20487,Brandon Powell,LAR,######,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,470,17691,Brandon Stephens,BAL,1500620.00,DB,17,0,0,0,0,0,0,0,0,0,0,0,0,4.1,69.5
2017,357,8373,Brandon Tate,BUF,980000.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,8373,Brandon Tate,CIN,825000.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,360,8373,Brandon Tate,CIN,924000.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,228,14709,Brandon Thompson,CIN,575000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2021,815,14906,Brandon Williams,BAL,5996000.00,NT,13,0,0,0,0,0,0,0,0,0,0,0,1,2.8,36
